symbol,variant,seed,target,mae,rmse,r2
TSLA,persistence,,open,8.636765959595959,12.613239588471538,0.97313507198126
TSLA,persistence,,close,15.965101434343437,22.363695379894633,0.9163461195409996
TSLA,persistence,,volatility,0.020165496841287437,0.04314769606743136,0.9548969462660089
TSLA,persistence,,sharpe,1.0075934619995879,1.303840092202101,0.8455939488442485
TSLA,decoupled,9416042,open,147.36351158676268,196.4910895936421,-5.5195573899707995
TSLA,decoupled,9416042,close,144.9832677815385,187.80962115473238,-4.899763852445776
TSLA,decoupled,9416042,volatility,0.17935884894520981,0.20740459883933715,-0.042143415908558524
TSLA,decoupled,9416042,sharpe,3.2574237266912647,4.230541781363226,-0.6255773187544695
