symbol,variant,seed,target,mae,rmse,r2
TSLA,persistence,,open,8.636765959595959,12.613239588471538,0.97313507198126
TSLA,persistence,,close,15.965101434343437,22.363695379894633,0.9163461195409996
TSLA,persistence,,volatility,0.020165496841287437,0.04314769606743136,0.9548969462660089
TSLA,persistence,,sharpe,1.0075934619995879,1.303840092202101,0.8455939488442485
TSLA,decoupled,9416042,open,8.566735600418996,12.622415361153074,0.9730959708234495
TSLA,decoupled,9416042,close,16.06841230322724,22.49728153398334,0.9153437470742036
TSLA,decoupled,9416042,volatility,0.17611045269419562,0.1997142635472956,0.033706870443750314
TSLA,decoupled,9416042,sharpe,2.6606717432947575,3.3712106155568464,-0.03225602297487651
